policy_id,vehicle_id,period_month,state_code,region,sales_channel,business_type,vehicle_make,vehicle_model,coverage_type,loss_category,catastrophe_flag,exposure_units,earned_premium,on_level_premium,claim_count,incurred_loss
POL1033187,VEH2033187,2023-07,CO,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.826,135.09,153.84,0,0.0
POL1034272,VEH2034272,2023-07,CO,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.902,131.06,153.05,0,0.0
POL1034805,VEH2034805,2023-07,CO,West,Partner,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.795,85.71,94.54,0,0.0
POL1035911,VEH2035911,2023-07,CO,West,Direct,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.958,95.58,106.61,0,0.0
POL1036551,VEH2036551,2023-07,CO,West,Direct,New Business,Titan,Titan Max,Comprehensive,Other,No,0.91,106.3,121.88,0,0.0
POL1037082,VEH2037082,2023-07,CO,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.829,101.19,114.76,0,0.0
POL1038463,VEH2038463,2023-07,CO,West,Independent Agent,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.964,117.15,134.34,0,0.0
POL1039401,VEH2039401,2023-07,CO,West,Independent Agent,New Business,Summit,Summit Max,Comprehensive,Other,No,0.876,105.46,118.51,0,0.0
POL1039477,VEH2039477,2023-07,CO,West,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.802,65.99,75.01,0,0.0
POL1039774,VEH2039774,2023-07,CO,West,Independent Agent,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.94,104.29,119.52,0,0.0
POL1042089,VEH2042089,2023-07,CO,West,Independent Agent,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.779,66.63,73.84,0,0.0
POL1043690,VEH2043690,2023-07,CO,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.835,94.58,107.43,0,0.0
POL1043941,VEH2043941,2023-07,CO,West,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.987,132.65,150.42,0,0.0
POL1044365,VEH2044365,2023-07,CO,West,Independent Agent,New Business,Titan,Titan Sport,Comprehensive,Other,No,0.967,153.12,172.14,0,0.0
POL1044989,VEH2044989,2023-07,CO,West,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.914,102.18,115.02,0,0.0
POL1045547,VEH2045547,2023-07,CO,West,Independent Agent,New Business,Titan,Titan Sport,Comprehensive,Weather,No,0.736,94.58,105.47,1,1464.67
POL1045896,VEH2045896,2023-07,CO,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.791,104.7,117.01,0,0.0
POL1045942,VEH2045942,2023-07,CO,West,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.832,96.66,107.59,0,0.0
POL1047562,VEH2047562,2023-07,CO,West,Partner,New Business,Summit,Summit Max,Comprehensive,Other,No,0.837,107.59,122.61,0,0.0
POL1048931,VEH2048931,2023-07,CO,West,Direct,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.734,80.71,88.62,0,0.0
POL1049581,VEH2049581,2023-07,CO,West,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.899,125.65,138.6,0,0.0
POL1050034,VEH2050034,2023-07,CO,West,Direct,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.93,106.16,121.26,0,0.0
POL1051047,VEH2051047,2023-07,CO,West,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.864,111.98,130.55,0,0.0
POL1053204,VEH2053204,2023-07,CO,West,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.766,79.21,90.15,0,0.0
POL1053594,VEH2053594,2023-07,CO,West,Direct,Renewal,Apex,Apex LX,Comprehensive,Other,No,0.966,89.68,101.84,0,0.0
POL1053885,VEH2053885,2023-07,CO,West,Direct,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.906,99.25,113.32,0,0.0
POL1056581,VEH2056581,2023-07,CO,West,Direct,New Business,Metro,Metro One,Comprehensive,Other,No,0.93,113.96,127.19,0,0.0
POL1056761,VEH2056761,2023-07,CO,West,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.783,80.62,93.12,0,0.0
POL1056893,VEH2056893,2023-07,CO,West,Partner,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.807,94.43,106.12,0,0.0
POL1057346,VEH2057346,2023-07,CO,West,Independent Agent,New Business,Cascade,Cascade Rain,Comprehensive,Other,No,0.894,124.55,140.45,0,0.0
POL1057427,VEH2057427,2023-07,CO,West,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.964,132.05,148.98,0,0.0
POL1057778,VEH2057778,2023-07,CO,West,Partner,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.915,95.09,106.37,0,0.0
POL1058322,VEH2058322,2023-07,CO,West,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.759,70.22,80.06,0,0.0
POL1059135,VEH2059135,2023-07,CO,West,Partner,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.828,79.45,88.37,0,0.0
POL1059516,VEH2059516,2023-07,CO,West,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.745,102.74,114.26,0,0.0
POL1000071,VEH2000071,2023-07,FL,South,Direct,New Business,Cascade,Cascade Trail,Comprehensive,Other,No,0.796,104.75,117.25,0,0.0
POL1000693,VEH2000693,2023-07,FL,South,Partner,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.739,120.48,135.05,0,0.0
POL1000721,VEH2000721,2023-07,FL,South,Independent Agent,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.972,125.72,141.97,0,0.0
POL1000747,VEH2000747,2023-07,FL,South,Independent Agent,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.814,192.39,213.71,0,0.0
POL1001347,VEH2001347,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.764,89.04,101.5,0,0.0
POL1001457,VEH2001457,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.708,89.12,100.38,0,0.0
POL1001480,VEH2001480,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.806,86.81,100.48,0,0.0
POL1001502,VEH2001502,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.924,73.98,81.7,0,0.0
POL1002025,VEH2002025,2023-07,FL,South,Independent Agent,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.825,128.96,142.66,0,0.0
POL1002248,VEH2002248,2023-07,FL,South,Partner,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.951,154.57,175.07,0,0.0
POL1002698,VEH2002698,2023-07,FL,South,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.791,105.91,118.04,0,0.0
POL1002789,VEH2002789,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.964,137.12,157.6,0,0.0
POL1003575,VEH2003575,2023-07,FL,South,Partner,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.975,162.42,183.43,0,0.0
POL1003767,VEH2003767,2023-07,FL,South,Direct,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.882,77.75,88.02,0,0.0
POL1003936,VEH2003936,2023-07,FL,South,Partner,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.874,102.58,114.66,0,0.0
POL1003950,VEH2003950,2023-07,FL,South,Independent Agent,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.974,124.06,140.8,0,0.0
POL1004506,VEH2004506,2023-07,FL,South,Independent Agent,New Business,Titan,Titan Crew,Comprehensive,Other,No,0.932,171.87,193.77,0,0.0
POL1004516,VEH2004516,2023-07,FL,South,Partner,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.837,114.86,126.76,0,0.0
POL1004539,VEH2004539,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.992,116.46,129.38,0,0.0
POL1004825,VEH2004825,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.739,86.95,97.34,0,0.0
POL1005181,VEH2005181,2023-07,FL,South,Partner,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.708,87.55,97.0,0,0.0
POL1005290,VEH2005290,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.945,99.11,114.15,0,0.0
POL1005505,VEH2005505,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.989,127.71,144.21,0,0.0
POL1005684,VEH2005684,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.843,137.8,157.02,0,0.0
POL1006162,VEH2006162,2023-07,FL,South,Independent Agent,New Business,Summit,Summit Max,Comprehensive,Other,No,0.967,184.36,206.5,0,0.0
POL1006776,VEH2006776,2023-07,FL,South,Partner,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.791,89.15,102.44,0,0.0
POL1007046,VEH2007046,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.823,120.77,137.38,0,0.0
POL1007068,VEH2007068,2023-07,FL,South,Direct,Renewal,Apex,Apex Cross,Comprehensive,Other,No,0.833,146.14,167.96,0,0.0
POL1007089,VEH2007089,2023-07,FL,South,Partner,New Business,Metro,Metro One,Comprehensive,Other,No,0.904,156.09,177.05,0,0.0
POL1007396,VEH2007396,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.964,94.97,106.64,0,0.0
POL1007732,VEH2007732,2023-07,FL,South,Partner,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.99,175.45,201.28,0,0.0
POL1007839,VEH2007839,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.701,121.03,140.28,0,0.0
POL1008036,VEH2008036,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.798,152.89,172.24,0,0.0
POL1008391,VEH2008391,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.773,125.78,143.15,0,0.0
POL1008751,VEH2008751,2023-07,FL,South,Partner,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.817,73.23,83.35,0,0.0
POL1009180,VEH2009180,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.957,171.75,200.64,0,0.0
POL1009627,VEH2009627,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Max,Comprehensive,Other,No,0.849,169.72,190.04,0,0.0
POL1009723,VEH2009723,2023-07,FL,South,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.864,100.19,111.18,0,0.0
POL1009994,VEH2009994,2023-07,FL,South,Direct,New Business,Titan,Titan Max,Comprehensive,Other,No,0.717,88.2,99.19,0,0.0
POL1010044,VEH2010044,2023-07,FL,South,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.9,159.97,183.64,0,0.0
POL1010238,VEH2010238,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.889,107.7,122.78,0,0.0
POL1010604,VEH2010604,2023-07,FL,South,Direct,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.808,40.62,46.14,0,0.0
POL1010916,VEH2010916,2023-07,FL,South,Direct,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.713,129.65,149.68,0,0.0
POL1011041,VEH2011041,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.848,97.21,109.85,0,0.0
POL1011109,VEH2011109,2023-07,FL,South,Independent Agent,Renewal,Apex,Apex City,Comprehensive,Other,No,0.946,174.95,197.31,0,0.0
POL1011288,VEH2011288,2023-07,FL,South,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.879,73.07,82.29,0,0.0
POL1011321,VEH2011321,2023-07,FL,South,Direct,Renewal,Metro,Metro Plus,Comprehensive,Weather,No,0.98,116.58,131.07,1,361.44
POL1011621,VEH2011621,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.707,144.3,159.93,0,0.0
POL1012111,VEH2012111,2023-07,FL,South,Direct,Renewal,Titan,Titan Work,Comprehensive,Other,No,0.806,114.84,131.36,0,0.0
POL1012120,VEH2012120,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.753,99.25,113.35,0,0.0
POL1012403,VEH2012403,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.811,116.03,129.71,0,0.0
POL1012668,VEH2012668,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro One,Comprehensive,Other,No,0.862,122.93,143.04,0,0.0
POL1013102,VEH2013102,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.997,160.73,180.34,0,0.0
POL1013484,VEH2013484,2023-07,FL,South,Direct,New Business,Nova,Nova Glide,Comprehensive,Other,No,0.726,105.65,118.14,0,0.0
POL1013688,VEH2013688,2023-07,FL,South,Direct,Renewal,Titan,Titan Sport,Comprehensive,Other,No,0.901,117.77,135.51,0,0.0
POL1013797,VEH2013797,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.758,123.83,141.36,0,0.0
POL1014015,VEH2014015,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.914,126.23,141.58,0,0.0
POL1014083,VEH2014083,2023-07,FL,South,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.891,93.51,104.95,0,0.0
POL1014126,VEH2014126,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.752,104.19,118.32,0,0.0
POL1014224,VEH2014224,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.991,137.13,155.12,0,0.0
POL1014244,VEH2014244,2023-07,FL,South,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.797,79.49,90.92,0,0.0
POL1014746,VEH2014746,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.862,69.98,79.23,0,0.0
POL1015488,VEH2015488,2023-07,FL,South,Direct,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.75,92.87,103.44,0,0.0
POL1015605,VEH2015605,2023-07,FL,South,Direct,Renewal,Apex,Apex City,Comprehensive,Other,No,0.905,77.22,85.31,0,0.0
POL1015736,VEH2015736,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.726,103.89,118.59,0,0.0
POL1016064,VEH2016064,2023-07,FL,South,Partner,New Business,Falcon,Falcon EV,Comprehensive,Other,No,0.719,138.94,154.23,0,0.0
POL1016385,VEH2016385,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.852,113.29,129.49,0,0.0
POL1016684,VEH2016684,2023-07,FL,South,Partner,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.785,98.49,110.93,0,0.0
POL1016700,VEH2016700,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.749,154.08,179.46,0,0.0
POL1016705,VEH2016705,2023-07,FL,South,Independent Agent,New Business,Orion,Orion GT,Comprehensive,Other,No,0.732,79.41,89.9,0,0.0
POL1016899,VEH2016899,2023-07,FL,South,Direct,Renewal,Nova,Nova X,Comprehensive,Other,No,0.839,85.05,97.57,0,0.0
POL1018088,VEH2018088,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.968,169.01,191.68,0,0.0
POL1018324,VEH2018324,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.967,186.24,210.23,0,0.0
POL1018401,VEH2018401,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Rain,Comprehensive,Other,No,0.784,103.76,115.28,0,0.0
POL1018572,VEH2018572,2023-07,FL,South,Independent Agent,New Business,Nova,Nova X,Comprehensive,Other,No,0.99,143.62,159.25,0,0.0
POL1018592,VEH2018592,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.918,140.53,154.68,0,0.0
POL1019638,VEH2019638,2023-07,FL,South,Direct,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.889,120.4,136.06,0,0.0
POL1020453,VEH2020453,2023-07,FL,South,Direct,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.728,49.97,56.33,0,0.0
POL1020971,VEH2020971,2023-07,FL,South,Partner,New Business,Falcon,Falcon S,Comprehensive,Other,No,0.734,97.91,110.55,0,0.0
POL1021309,VEH2021309,2023-07,FL,South,Direct,New Business,Metro,Metro Plus,Comprehensive,Other,No,0.824,105.75,117.25,0,0.0
POL1021535,VEH2021535,2023-07,FL,South,Independent Agent,New Business,Titan,Titan Crew,Comprehensive,Theft,No,0.931,148.39,171.35,1,758.98
POL1022472,VEH2022472,2023-07,FL,South,Partner,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.704,91.09,102.31,0,0.0
POL1022670,VEH2022670,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.959,115.02,129.22,0,0.0
POL1022784,VEH2022784,2023-07,FL,South,Direct,Renewal,Falcon,Falcon EV,Comprehensive,Other,No,0.843,87.72,100.04,0,0.0
POL1022799,VEH2022799,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.896,73.44,85.2,0,0.0
POL1022964,VEH2022964,2023-07,FL,South,Direct,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.83,108.67,120.64,0,0.0
POL1023121,VEH2023121,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.811,98.94,111.14,0,0.0
POL1023281,VEH2023281,2023-07,FL,South,Direct,New Business,Falcon,Falcon Trail,Comprehensive,Other,No,0.79,129.69,146.94,0,0.0
POL1023300,VEH2023300,2023-07,FL,South,Partner,Renewal,Apex,Apex City,Comprehensive,Other,No,0.908,141.31,162.64,0,0.0
POL1023325,VEH2023325,2023-07,FL,South,Partner,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.849,151.63,174.06,0,0.0
POL1023657,VEH2023657,2023-07,FL,South,Independent Agent,New Business,Summit,Summit Ridge,Comprehensive,Other,No,0.774,56.78,64.03,0,0.0
POL1023934,VEH2023934,2023-07,FL,South,Direct,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.758,97.97,110.33,0,0.0
POL1024266,VEH2024266,2023-07,FL,South,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.729,99.68,111.54,0,0.0
POL1025074,VEH2025074,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Plus,Comprehensive,Other,No,0.75,61.0,70.16,0,0.0
POL1025141,VEH2025141,2023-07,FL,South,Direct,New Business,Titan,Titan Max,Comprehensive,Other,No,0.962,135.8,156.15,0,0.0
POL1025243,VEH2025243,2023-07,FL,South,Direct,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.906,131.06,149.59,0,0.0
POL1025259,VEH2025259,2023-07,FL,South,Direct,New Business,Apex,Apex City,Comprehensive,Other,No,0.829,91.1,101.63,0,0.0
POL1025921,VEH2025921,2023-07,FL,South,Partner,Renewal,Metro,Metro One,Comprehensive,Other,No,0.839,123.31,140.95,0,0.0
POL1026016,VEH2026016,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.707,97.46,108.8,0,0.0
POL1026036,VEH2026036,2023-07,FL,South,Partner,New Business,Apex,Apex Cross,Comprehensive,Other,No,0.726,98.89,111.46,0,0.0
POL1026066,VEH2026066,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.842,146.82,163.94,0,0.0
POL1026263,VEH2026263,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.983,140.31,158.45,0,0.0
POL1026277,VEH2026277,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.997,104.07,115.85,0,0.0
POL1026362,VEH2026362,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Base,Comprehensive,Other,No,0.857,119.02,130.89,0,0.0
POL1026365,VEH2026365,2023-07,FL,South,Direct,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.867,115.07,132.39,0,0.0
POL1026574,VEH2026574,2023-07,FL,South,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Glass,No,0.941,133.37,153.46,1,203.25
POL1026620,VEH2026620,2023-07,FL,South,Direct,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.743,90.81,104.72,0,0.0
POL1026643,VEH2026643,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.772,91.42,101.34,0,0.0
POL1026727,VEH2026727,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.904,90.23,101.46,0,0.0
POL1026965,VEH2026965,2023-07,FL,South,Direct,New Business,Apex,Apex City,Comprehensive,Other,No,0.975,184.24,206.47,0,0.0
POL1027109,VEH2027109,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.93,202.51,234.5,0,0.0
POL1027437,VEH2027437,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.915,95.82,106.74,0,0.0
POL1028310,VEH2028310,2023-07,FL,South,Partner,Renewal,Summit,Summit Peak,Comprehensive,Other,No,0.955,152.56,172.03,0,0.0
POL1028564,VEH2028564,2023-07,FL,South,Independent Agent,Renewal,Metro,Metro Wagon,Comprehensive,Other,No,0.879,109.76,124.77,0,0.0
POL1028770,VEH2028770,2023-07,FL,South,Direct,Renewal,Falcon,Falcon S,Comprehensive,Other,No,0.933,91.06,103.68,0,0.0
POL1029844,VEH2029844,2023-07,FL,South,Independent Agent,New Business,Titan,Titan Work,Comprehensive,Other,No,0.738,119.99,136.13,0,0.0
POL1030174,VEH2030174,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova Glide,Comprehensive,Other,No,0.868,107.18,122.16,0,0.0
POL1030706,VEH2030706,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Max,Comprehensive,Other,No,0.781,123.43,139.93,0,0.0
POL1031417,VEH2031417,2023-07,FL,South,Independent Agent,Renewal,Summit,Summit Ridge,Comprehensive,Other,No,0.973,150.44,172.01,0,0.0
POL1031549,VEH2031549,2023-07,FL,South,Partner,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.983,128.15,138.08,0,0.0
POL1031612,VEH2031612,2023-07,FL,South,Direct,New Business,Summit,Summit Peak,Comprehensive,Other,No,0.757,114.99,126.02,0,0.0
POL1032886,VEH2032886,2023-07,FL,South,Direct,New Business,Summit,Summit Max,Comprehensive,Other,No,0.99,162.9,187.78,0,0.0
POL1033062,VEH2033062,2023-07,FL,South,Independent Agent,Renewal,Cascade,Cascade Snow,Comprehensive,Other,No,0.847,85.61,96.7,0,0.0
POL1033856,VEH2033856,2023-07,FL,South,Independent Agent,New Business,Metro,Metro Wagon,Comprehensive,Other,No,0.704,88.22,101.16,0,0.0
POL1033956,VEH2033956,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.992,129.38,146.73,0,0.0
POL1034088,VEH2034088,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova Spark,Comprehensive,Other,No,0.908,181.61,204.03,0,0.0
POL1034128,VEH2034128,2023-07,FL,South,Independent Agent,Renewal,Orion,Orion Touring,Comprehensive,Other,No,0.829,72.69,83.83,0,0.0
POL1034447,VEH2034447,2023-07,FL,South,Direct,New Business,Metro,Metro One,Comprehensive,Other,No,0.714,69.53,79.96,0,0.0
POL1034843,VEH2034843,2023-07,FL,South,Independent Agent,Renewal,Titan,Titan Crew,Comprehensive,Other,No,0.987,177.65,199.4,0,0.0
POL1035079,VEH2035079,2023-07,FL,South,Direct,Renewal,Cascade,Cascade Trail,Comprehensive,Other,No,0.848,91.4,105.16,0,0.0
POL1035421,VEH2035421,2023-07,FL,South,Independent Agent,Renewal,Nova,Nova X,Comprehensive,Other,No,0.951,103.3,116.42,0,0.0
POL1035486,VEH2035486,2023-07,FL,South,Direct,Renewal,Orion,Orion GT,Comprehensive,Other,No,0.949,73.02,82.67,0,0.0
POL1035637,VEH2035637,2023-07,FL,South,Direct,New Business,Cascade,Cascade Snow,Comprehensive,Other,No,0.959,134.2,155.7,0,0.0
POL1035721,VEH2035721,2023-07,FL,South,Direct,Renewal,Falcon,Falcon Prime,Comprehensive,Other,No,0.867,131.54,148.99,0,0.0
POL1035745,VEH2035745,2023-07,FL,South,Independent Agent,Renewal,Falcon,Falcon Trail,Comprehensive,Other,No,0.877,170.47,195.09,0,0.0
